Areas,Count,Month,Type,Year,Disease
Ubon Ratchathani,17,,Cases,2008,Genital Herpes Simplex
Yasothon,0,,Cases,2008,Genital Herpes Simplex
Zone: 14,4,,Cases,2008,Genital Herpes Simplex
Buri Ram,1,,Cases,2008,Genital Herpes Simplex
Chaiyaphum,2,,Cases,2008,Genital Herpes Simplex
Nakhon Ratchasima,0,,Cases,2008,Genital Herpes Simplex
Surin,1,,Cases,2008,Genital Herpes Simplex
North Region,486,,Cases,2008,Genital Herpes Simplex
Zone: 15,71,,Cases,2008,Genital Herpes Simplex
Chiang Mai,15,,Cases,2008,Genital Herpes Simplex
Lampang,48,,Cases,2008,Genital Herpes Simplex
Lamphun,5,,Cases,2008,Genital Herpes Simplex
Mae Hong Son,3,,Cases,2008,Genital Herpes Simplex
Zone: 16,109,,Cases,2008,Genital Herpes Simplex
Chiang Rai,74,,Cases,2008,Genital Herpes Simplex
Nan,2,,Cases,2008,Genital Herpes Simplex
Phayao,33,,Cases,2008,Genital Herpes Simplex
Phrae,0,,Cases,2008,Genital Herpes Simplex
Zone: 17,184,,Cases,2008,Genital Herpes Simplex
Phetchabun,57,,Cases,2008,Genital Herpes Simplex
Phitsanulok,98,,Cases,2008,Genital Herpes Simplex
Sukhothai,16,,Cases,2008,Genital Herpes Simplex
Tak,2,,Cases,2008,Genital Herpes Simplex
Uttaradit,11,,Cases,2008,Genital Herpes Simplex
Zone: 18,122,,Cases,2008,Genital Herpes Simplex
Kamphaeng Phet,27,,Cases,2008,Genital Herpes Simplex
Nakhon Sawan,54,,Cases,2008,Genital Herpes Simplex
Phichit,1,,Cases,2008,Genital Herpes Simplex
Uthai Thani,40,,Cases,2008,Genital Herpes Simplex
Total,0,,Deaths,2008,Genital Herpes Simplex
Central Region,0,,Deaths,2008,Genital Herpes Simplex
Bangkok,0,,Deaths,2008,Genital Herpes Simplex
Zone: 1,0,,Deaths,2008,Genital Herpes Simplex
Nonthaburi,0,,Deaths,2008,Genital Herpes Simplex
P.Nakhon S.Ayutthaya,0,,Deaths,2008,Genital Herpes Simplex
Pathum Thani,0,,Deaths,2008,Genital Herpes Simplex
Saraburi,0,,Deaths,2008,Genital Herpes Simplex
Zone: 2,0,,Deaths,2008,Genital Herpes Simplex
Ang Thong,0,,Deaths,2008,Genital Herpes Simplex
Chai Nat,0,,Deaths,2008,Genital Herpes Simplex
Lop Buri,0,,Deaths,2008,Genital Herpes Simplex
Sing Buri,0,,Deaths,2008,Genital Herpes Simplex
Zone: 3,0,,Deaths,2008,Genital Herpes Simplex
Chachoengsao,0,,Deaths,2008,Genital Herpes Simplex
Nakhon Nayok,0,,Deaths,2008,Genital Herpes Simplex
Prachin Buri,0,,Deaths,2008,Genital Herpes Simplex
Sa Kaeo,0,,Deaths,2008,Genital Herpes Simplex
Samut Prakan,0,,Deaths,2008,Genital Herpes Simplex
Zone: 4,0,,Deaths,2008,Genital Herpes Simplex
Kanchanaburi,0,,Deaths,2008,Genital Herpes Simplex
Nakhon Pathom,0,,Deaths,2008,Genital Herpes Simplex
Ratchaburi,0,,Deaths,2008,Genital Herpes Simplex
Suphan Buri,0,,Deaths,2008,Genital Herpes Simplex
Zone: 5,0,,Deaths,2008,Genital Herpes Simplex
Phetchaburi,0,,Deaths,2008,Genital Herpes Simplex
Prachuap Khiri Khan,0,,Deaths,2008,Genital Herpes Simplex
Samut Sakhon,0,,Deaths,2008,Genital Herpes Simplex
Samut Songkhram,0,,Deaths,2008,Genital Herpes Simplex
Zone: 9,0,,Deaths,2008,Genital Herpes Simplex
Chanthaburi,0,,Deaths,2008,Genital Herpes Simplex
Chon Buri,0,,Deaths,2008,Genital Herpes Simplex
Rayong,0,,Deaths,2008,Genital Herpes Simplex
Trat,0,,Deaths,2008,Genital Herpes Simplex
South Region,0,,Deaths,2008,Genital Herpes Simplex
Zone: 6,0,,Deaths,2008,Genital Herpes Simplex
Chumphon,0,,Deaths,2008,Genital Herpes Simplex
Nakhon Si Thammarat,0,,Deaths,2008,Genital Herpes Simplex
Phatthalung,0,,Deaths,2008,Genital Herpes Simplex
Surat Thani,0,,Deaths,2008,Genital Herpes Simplex
Zone: 7,0,,Deaths,2008,Genital Herpes Simplex
Krabi,0,,Deaths,2008,Genital Herpes Simplex
Phangnga,0,,Deaths,2008,Genital Herpes Simplex
Phuket,0,,Deaths,2008,Genital Herpes Simplex
Ranong,0,,Deaths,2008,Genital Herpes Simplex
Trang,0,,Deaths,2008,Genital Herpes Simplex
Zone: 8,0,,Deaths,2008,Genital Herpes Simplex
Narathiwat,0,,Deaths,2008,Genital Herpes Simplex
Pattani,0,,Deaths,2008,Genital Herpes Simplex
Satun,0,,Deaths,2008,Genital Herpes Simplex
Songkhla,0,,Deaths,2008,Genital Herpes Simplex
Yala,0,,Deaths,2008,Genital Herpes Simplex
North-Eastern Region,0,,Deaths,2008,Genital Herpes Simplex
Zone: 10,0,,Deaths,2008,Genital Herpes Simplex
Loei,0,,Deaths,2008,Genital Herpes Simplex
Nong Bua Lam Phu,0,,Deaths,2008,Genital Herpes Simplex
Nong Khai,0,,Deaths,2008,Genital Herpes Simplex
Udon Thani,0,,Deaths,2008,Genital Herpes Simplex
Zone: 11,0,,Deaths,2008,Genital Herpes Simplex
Mukdahan,0,,Deaths,2008,Genital Herpes Simplex
Nakhon Phanom,0,,Deaths,2008,Genital Herpes Simplex
Sakon Nakhon,0,,Deaths,2008,Genital Herpes Simplex
Zone: 12,0,,Deaths,2008,Genital Herpes Simplex
Kalasin,0,,Deaths,2008,Genital Herpes Simplex
Khon Kaen,0,,Deaths,2008,Genital Herpes Simplex
Maha Sarakham,0,,Deaths,2008,Genital Herpes Simplex
Roi Et,0,,Deaths,2008,Genital Herpes Simplex
Zone: 13,0,,Deaths,2008,Genital Herpes Simplex
Amnat Charoen,0,,Deaths,2008,Genital Herpes Simplex
Si Sa Ket,0,,Deaths,2008,Genital Herpes Simplex
Ubon Ratchathani,0,,Deaths,2008,Genital Herpes Simplex
Yasothon,0,,Deaths,2008,Genital Herpes Simplex
Zone: 14,0,,Deaths,2008,Genital Herpes Simplex
Buri Ram,0,,Deaths,2008,Genital Herpes Simplex
Chaiyaphum,0,,Deaths,2008,Genital Herpes Simplex
Nakhon Ratchasima,0,,Deaths,2008,Genital Herpes Simplex
Surin,0,,Deaths,2008,Genital Herpes Simplex
North Region,0,,Deaths,2008,Genital Herpes Simplex
Zone: 15,0,,Deaths,2008,Genital Herpes Simplex
Chiang Mai,0,,Deaths,2008,Genital Herpes Simplex
Lampang,0,,Deaths,2008,Genital Herpes Simplex
Lamphun,0,,Deaths,2008,Genital Herpes Simplex
Mae Hong Son,0,,Deaths,2008,Genital Herpes Simplex
Zone: 16,0,,Deaths,2008,Genital Herpes Simplex
Chiang Rai,0,,Deaths,2008,Genital Herpes Simplex
Nan,0,,Deaths,2008,Genital Herpes Simplex
Phayao,0,,Deaths,2008,Genital Herpes Simplex
Phrae,0,,Deaths,2008,Genital Herpes Simplex
Zone: 17,0,,Deaths,2008,Genital Herpes Simplex
Phetchabun,0,,Deaths,2008,Genital Herpes Simplex
Phitsanulok,0,,Deaths,2008,Genital Herpes Simplex
Sukhothai,0,,Deaths,2008,Genital Herpes Simplex
Tak,0,,Deaths,2008,Genital Herpes Simplex
Uttaradit,0,,Deaths,2008,Genital Herpes Simplex
Zone: 18,0,,Deaths,2008,Genital Herpes Simplex
Kamphaeng Phet,0,,Deaths,2008,Genital Herpes Simplex
Nakhon Sawan,0,,Deaths,2008,Genital Herpes Simplex
Phichit,0,,Deaths,2008,Genital Herpes Simplex
Uthai Thani,0,,Deaths,2008,Genital Herpes Simplex
Total,93,Jan,Cases,2008,Genital Herpes Simplex
Central Region,34,Jan,Cases,2008,Genital Herpes Simplex
Bangkok,16,Jan,Cases,2008,Genital Herpes Simplex
Zone: 1,0,Jan,Cases,2008,Genital Herpes Simplex
Nonthaburi,0,Jan,Cases,2008,Genital Herpes Simplex
P.Nakhon S.Ayutthaya,0,Jan,Cases,2008,Genital Herpes Simplex
Pathum Thani,0,Jan,Cases,2008,Genital Herpes Simplex
Saraburi,0,Jan,Cases,2008,Genital Herpes Simplex
Zone: 2,0,Jan,Cases,2008,Genital Herpes Simplex
Ang Thong,0,Jan,Cases,2008,Genital Herpes Simplex
Chai Nat,0,Jan,Cases,2008,Genital Herpes Simplex
Lop Buri,0,Jan,Cases,2008,Genital Herpes Simplex
Sing Buri,0,Jan,Cases,2008,Genital Herpes Simplex
Zone: 3,5,Jan,Cases,2008,Genital Herpes Simplex
Chachoengsao,0,Jan,Cases,2008,Genital Herpes Simplex
Nakhon Nayok,0,Jan,Cases,2008,Genital Herpes Simplex
Prachin Buri,0,Jan,Cases,2008,Genital Herpes Simplex
Sa Kaeo,2,Jan,Cases,2008,Genital Herpes Simplex
Samut Prakan,3,Jan,Cases,2008,Genital Herpes Simplex
Zone: 4,0,Jan,Cases,2008,Genital Herpes Simplex
Kanchanaburi,0,Jan,Cases,2008,Genital Herpes Simplex
Nakhon Pathom,0,Jan,Cases,2008,Genital Herpes Simplex
Ratchaburi,0,Jan,Cases,2008,Genital Herpes Simplex
Suphan Buri,0,Jan,Cases,2008,Genital Herpes Simplex
Zone: 5,8,Jan,Cases,2008,Genital Herpes Simplex
Phetchaburi,4,Jan,Cases,2008,Genital Herpes Simplex
Prachuap Khiri Khan,4,Jan,Cases,2008,Genital Herpes Simplex
Samut Sakhon,0,Jan,Cases,2008,Genital Herpes Simplex
Samut Songkhram,0,Jan,Cases,2008,Genital Herpes Simplex
Zone: 9,5,Jan,Cases,2008,Genital Herpes Simplex
Chanthaburi,0,Jan,Cases,2008,Genital Herpes Simplex
Chon Buri,0,Jan,Cases,2008,Genital Herpes Simplex
Rayong,5,Jan,Cases,2008,Genital Herpes Simplex
Trat,0,Jan,Cases,2008,Genital Herpes Simplex
South Region,4,Jan,Cases,2008,Genital Herpes Simplex
Reported cases  and deaths by Province and by Month  Thailand  2551  (2008),79,Jan,Cases,2008,Genital Herpes Simplex
Zone: 6,0,Jan,Cases,2008,Genital Herpes Simplex
Chumphon,0,Jan,Cases,2008,Genital Herpes Simplex
Nakhon Si Thammarat,0,Jan,Cases,2008,Genital Herpes Simplex
Phatthalung,0,Jan,Cases,2008,Genital Herpes Simplex
Surat Thani,0,Jan,Cases,2008,Genital Herpes Simplex
Zone: 7,4,Jan,Cases,2008,Genital Herpes Simplex
Krabi,1,Jan,Cases,2008,Genital Herpes Simplex
Phangnga,0,Jan,Cases,2008,Genital Herpes Simplex
Phuket,3,Jan,Cases,2008,Genital Herpes Simplex
Ranong,0,Jan,Cases,2008,Genital Herpes Simplex
Trang,0,Jan,Cases,2008,Genital Herpes Simplex
Zone: 8,0,Jan,Cases,2008,Genital Herpes Simplex
Narathiwat,0,Jan,Cases,2008,Genital Herpes Simplex
Pattani,0,Jan,Cases,2008,Genital Herpes Simplex
Satun,0,Jan,Cases,2008,Genital Herpes Simplex
Songkhla,0,Jan,Cases,2008,Genital Herpes Simplex
Yala,0,Jan,Cases,2008,Genital Herpes Simplex
North-Eastern Region,8,Jan,Cases,2008,Genital Herpes Simplex
Zone: 10,0,Jan,Cases,2008,Genital Herpes Simplex
Loei,0,Jan,Cases,2008,Genital Herpes Simplex
Nong Bua Lam Phu,0,Jan,Cases,2008,Genital Herpes Simplex
Nong Khai,0,Jan,Cases,2008,Genital Herpes Simplex
Udon Thani,0,Jan,Cases,2008,Genital Herpes Simplex
Zone: 11,1,Jan,Cases,2008,Genital Herpes Simplex
Mukdahan,0,Jan,Cases,2008,Genital Herpes Simplex
Nakhon Phanom,0,Jan,Cases,2008,Genital Herpes Simplex
Sakon Nakhon,1,Jan,Cases,2008,Genital Herpes Simplex
Zone: 12,5,Jan,Cases,2008,Genital Herpes Simplex
Kalasin,0,Jan,Cases,2008,Genital Herpes Simplex
Khon Kaen,4,Jan,Cases,2008,Genital Herpes Simplex
Maha Sarakham,1,Jan,Cases,2008,Genital Herpes Simplex
Roi Et,0,Jan,Cases,2008,Genital Herpes Simplex
Reported cases  and deaths by Province and by Month  Thailand  2551  (2008),79,Jan,Cases,2008,Genital Herpes Simplex
Zone: 13,1,Jan,Cases,2008,Genital Herpes Simplex
Amnat Charoen,0,Jan,Cases,2008,Genital Herpes Simplex
Si Sa Ket,0,Jan,Cases,2008,Genital Herpes Simplex
Ubon Ratchathani,1,Jan,Cases,2008,Genital Herpes Simplex
Yasothon,0,Jan,Cases,2008,Genital Herpes Simplex
Zone: 14,1,Jan,Cases,2008,Genital Herpes Simplex
Buri Ram,0,Jan,Cases,2008,Genital Herpes Simplex
Chaiyaphum,1,Jan,Cases,2008,Genital Herpes Simplex
Nakhon Ratchasima,0,Jan,Cases,2008,Genital Herpes Simplex
Surin,0,Jan,Cases,2008,Genital Herpes Simplex
North Region,47,Jan,Cases,2008,Genital Herpes Simplex
Zone: 15,10,Jan,Cases,2008,Genital Herpes Simplex
Chiang Mai,0,Jan,Cases,2008,Genital Herpes Simplex
Lampang,7,Jan,Cases,2008,Genital Herpes Simplex
Lamphun,1,Jan,Cases,2008,Genital Herpes Simplex
Mae Hong Son,2,Jan,Cases,2008,Genital Herpes Simplex
Zone: 16,8,Jan,Cases,2008,Genital Herpes Simplex
Chiang Rai,4,Jan,Cases,2008,Genital Herpes Simplex
Nan,1,Jan,Cases,2008,Genital Herpes Simplex
Phayao,3,Jan,Cases,2008,Genital Herpes Simplex
Phrae,0,Jan,Cases,2008,Genital Herpes Simplex
Zone: 17,20,Jan,Cases,2008,Genital Herpes Simplex
Phetchabun,6,Jan,Cases,2008,Genital Herpes Simplex
Phitsanulok,12,Jan,Cases,2008,Genital Herpes Simplex
Sukhothai,0,Jan,Cases,2008,Genital Herpes Simplex
Tak,0,Jan,Cases,2008,Genital Herpes Simplex
Uttaradit,2,Jan,Cases,2008,Genital Herpes Simplex
Zone: 18,9,Jan,Cases,2008,Genital Herpes Simplex
Kamphaeng Phet,4,Jan,Cases,2008,Genital Herpes Simplex
Nakhon Sawan,2,Jan,Cases,2008,Genital Herpes Simplex
Phichit,0,Jan,Cases,2008,Genital Herpes Simplex
Uthai Thani,3,Jan,Cases,2008,Genital Herpes Simplex
Total,0,Jan,Deaths,2008,Genital Herpes Simplex
Central Region,0,Jan,Deaths,2008,Genital Herpes Simplex
Bangkok,0,Jan,Deaths,2008,Genital Herpes Simplex
Zone: 1,0,Jan,Deaths,2008,Genital Herpes Simplex
Nonthaburi,0,Jan,Deaths,2008,Genital Herpes Simplex
P.Nakhon S.Ayutthaya,0,Jan,Deaths,2008,Genital Herpes Simplex
Pathum Thani,0,Jan,Deaths,2008,Genital Herpes Simplex
Saraburi,0,Jan,Deaths,2008,Genital Herpes Simplex
Zone: 2,0,Jan,Deaths,2008,Genital Herpes Simplex
Ang Thong,0,Jan,Deaths,2008,Genital Herpes Simplex
Chai Nat,0,Jan,Deaths,2008,Genital Herpes Simplex
Lop Buri,0,Jan,Deaths,2008,Genital Herpes Simplex
Sing Buri,0,Jan,Deaths,2008,Genital Herpes Simplex
Zone: 3,0,Jan,Deaths,2008,Genital Herpes Simplex
Chachoengsao,0,Jan,Deaths,2008,Genital Herpes Simplex
Nakhon Nayok,0,Jan,Deaths,2008,Genital Herpes Simplex
Prachin Buri,0,Jan,Deaths,2008,Genital Herpes Simplex
Sa Kaeo,0,Jan,Deaths,2008,Genital Herpes Simplex
Samut Prakan,0,Jan,Deaths,2008,Genital Herpes Simplex
Zone: 4,0,Jan,Deaths,2008,Genital Herpes Simplex
Kanchanaburi,0,Jan,Deaths,2008,Genital Herpes Simplex
Nakhon Pathom,0,Jan,Deaths,2008,Genital Herpes Simplex
Ratchaburi,0,Jan,Deaths,2008,Genital Herpes Simplex
Suphan Buri,0,Jan,Deaths,2008,Genital Herpes Simplex
Zone: 5,0,Jan,Deaths,2008,Genital Herpes Simplex
Phetchaburi,0,Jan,Deaths,2008,Genital Herpes Simplex
Prachuap Khiri Khan,0,Jan,Deaths,2008,Genital Herpes Simplex
Samut Sakhon,0,Jan,Deaths,2008,Genital Herpes Simplex
Samut Songkhram,0,Jan,Deaths,2008,Genital Herpes Simplex
Zone: 9,0,Jan,Deaths,2008,Genital Herpes Simplex
Chanthaburi,0,Jan,Deaths,2008,Genital Herpes Simplex
Chon Buri,0,Jan,Deaths,2008,Genital Herpes Simplex
Rayong,0,Jan,Deaths,2008,Genital Herpes Simplex
Trat,0,Jan,Deaths,2008,Genital Herpes Simplex
South Region,0,Jan,Deaths,2008,Genital Herpes Simplex
Zone: 6,0,Jan,Deaths,2008,Genital Herpes Simplex
Chumphon,0,Jan,Deaths,2008,Genital Herpes Simplex
Nakhon Si Thammarat,0,Jan,Deaths,2008,Genital Herpes Simplex
Phatthalung,0,Jan,Deaths,2008,Genital Herpes Simplex
Surat Thani,0,Jan,Deaths,2008,Genital Herpes Simplex
Zone: 7,0,Jan,Deaths,2008,Genital Herpes Simplex
Krabi,0,Jan,Deaths,2008,Genital Herpes Simplex
Phangnga,0,Jan,Deaths,2008,Genital Herpes Simplex
Phuket,0,Jan,Deaths,2008,Genital Herpes Simplex
Ranong,0,Jan,Deaths,2008,Genital Herpes Simplex
Trang,0,Jan,Deaths,2008,Genital Herpes Simplex
Zone: 8,0,Jan,Deaths,2008,Genital Herpes Simplex
Narathiwat,0,Jan,Deaths,2008,Genital Herpes Simplex
Pattani,0,Jan,Deaths,2008,Genital Herpes Simplex
Satun,0,Jan,Deaths,2008,Genital Herpes Simplex
Songkhla,0,Jan,Deaths,2008,Genital Herpes Simplex
Yala,0,Jan,Deaths,2008,Genital Herpes Simplex
North-Eastern Region,0,Jan,Deaths,2008,Genital Herpes Simplex
Zone: 10,0,Jan,Deaths,2008,Genital Herpes Simplex
Loei,0,Jan,Deaths,2008,Genital Herpes Simplex
Nong Bua Lam Phu,0,Jan,Deaths,2008,Genital Herpes Simplex
Nong Khai,0,Jan,Deaths,2008,Genital Herpes Simplex
Udon Thani,0,Jan,Deaths,2008,Genital Herpes Simplex
Zone: 11,0,Jan,Deaths,2008,Genital Herpes Simplex
Mukdahan,0,Jan,Deaths,2008,Genital Herpes Simplex
Nakhon Phanom,0,Jan,Deaths,2008,Genital Herpes Simplex
Sakon Nakhon,0,Jan,Deaths,2008,Genital Herpes Simplex
Zone: 12,0,Jan,Deaths,2008,Genital Herpes Simplex
Kalasin,0,Jan,Deaths,2008,Genital Herpes Simplex
Khon Kaen,0,Jan,Deaths,2008,Genital Herpes Simplex
Maha Sarakham,0,Jan,Deaths,2008,Genital Herpes Simplex
Roi Et,0,Jan,Deaths,2008,Genital Herpes Simplex
Zone: 13,0,Jan,Deaths,2008,Genital Herpes Simplex
Amnat Charoen,0,Jan,Deaths,2008,Genital Herpes Simplex
Si Sa Ket,0,Jan,Deaths,2008,Genital Herpes Simplex
Ubon Ratchathani,0,Jan,Deaths,2008,Genital Herpes Simplex
Yasothon,0,Jan,Deaths,2008,Genital Herpes Simplex
Zone: 14,0,Jan,Deaths,2008,Genital Herpes Simplex
Buri Ram,0,Jan,Deaths,2008,Genital Herpes Simplex
Chaiyaphum,0,Jan,Deaths,2008,Genital Herpes Simplex
Nakhon Ratchasima,0,Jan,Deaths,2008,Genital Herpes Simplex
Surin,0,Jan,Deaths,2008,Genital Herpes Simplex
North Region,0,Jan,Deaths,2008,Genital Herpes Simplex
Zone: 15,0,Jan,Deaths,2008,Genital Herpes Simplex
Chiang Mai,0,Jan,Deaths,2008,Genital Herpes Simplex
Lampang,0,Jan,Deaths,2008,Genital Herpes Simplex
Lamphun,0,Jan,Deaths,2008,Genital Herpes Simplex
Mae Hong Son,0,Jan,Deaths,2008,Genital Herpes Simplex
Zone: 16,0,Jan,Deaths,2008,Genital Herpes Simplex
Chiang Rai,0,Jan,Deaths,2008,Genital Herpes Simplex
Nan,0,Jan,Deaths,2008,Genital Herpes Simplex
Phayao,0,Jan,Deaths,2008,Genital Herpes Simplex
Phrae,0,Jan,Deaths,2008,Genital Herpes Simplex
Zone: 17,0,Jan,Deaths,2008,Genital Herpes Simplex
Phetchabun,0,Jan,Deaths,2008,Genital Herpes Simplex
Phitsanulok,0,Jan,Deaths,2008,Genital Herpes Simplex
Sukhothai,0,Jan,Deaths,2008,Genital Herpes Simplex
Tak,0,Jan,Deaths,2008,Genital Herpes Simplex
Uttaradit,0,Jan,Deaths,2008,Genital Herpes Simplex
Zone: 18,0,Jan,Deaths,2008,Genital Herpes Simplex
Kamphaeng Phet,0,Jan,Deaths,2008,Genital Herpes Simplex
Nakhon Sawan,0,Jan,Deaths,2008,Genital Herpes Simplex
Phichit,0,Jan,Deaths,2008,Genital Herpes Simplex
Uthai Thani,0,Jan,Deaths,2008,Genital Herpes Simplex
Total,91,Feb,Cases,2008,Genital Herpes Simplex
Central Region,36,Feb,Cases,2008,Genital Herpes Simplex
Bangkok,15,Feb,Cases,2008,Genital Herpes Simplex
Zone: 1,1,Feb,Cases,2008,Genital Herpes Simplex
Nonthaburi,1,Feb,Cases,2008,Genital Herpes Simplex
P.Nakhon S.Ayutthaya,0,Feb,Cases,2008,Genital Herpes Simplex
Pathum Thani,0,Feb,Cases,2008,Genital Herpes Simplex
Saraburi,0,Feb,Cases,2008,Genital Herpes Simplex
Zone: 2,1,Feb,Cases,2008,Genital Herpes Simplex
Ang Thong,0,Feb,Cases,2008,Genital Herpes Simplex
Chai Nat,1,Feb,Cases,2008,Genital Herpes Simplex
Lop Buri,0,Feb,Cases,2008,Genital Herpes Simplex
Sing Buri,0,Feb,Cases,2008,Genital Herpes Simplex
Zone: 3,2,Feb,Cases,2008,Genital Herpes Simplex
Chachoengsao,2,Feb,Cases,2008,Genital Herpes Simplex
Nakhon Nayok,0,Feb,Cases,2008,Genital Herpes Simplex
Prachin Buri,0,Feb,Cases,2008,Genital Herpes Simplex
Sa Kaeo,0,Feb,Cases,2008,Genital Herpes Simplex
Samut Prakan,0,Feb,Cases,2008,Genital Herpes Simplex
Zone: 4,1,Feb,Cases,2008,Genital Herpes Simplex
Kanchanaburi,1,Feb,Cases,2008,Genital Herpes Simplex
Nakhon Pathom,0,Feb,Cases,2008,Genital Herpes Simplex
Ratchaburi,0,Feb,Cases,2008,Genital Herpes Simplex
Suphan Buri,0,Feb,Cases,2008,Genital Herpes Simplex
Zone: 5,11,Feb,Cases,2008,Genital Herpes Simplex
Phetchaburi,4,Feb,Cases,2008,Genital Herpes Simplex
Prachuap Khiri Khan,7,Feb,Cases,2008,Genital Herpes Simplex
Samut Sakhon,0,Feb,Cases,2008,Genital Herpes Simplex
Samut Songkhram,0,Feb,Cases,2008,Genital Herpes Simplex
Zone: 9,5,Feb,Cases,2008,Genital Herpes Simplex
Chanthaburi,1,Feb,Cases,2008,Genital Herpes Simplex
Chon Buri,0,Feb,Cases,2008,Genital Herpes Simplex
Rayong,4,Feb,Cases,2008,Genital Herpes Simplex
Trat,0,Feb,Cases,2008,Genital Herpes Simplex
South Region,7,Feb,Cases,2008,Genital Herpes Simplex
Zone: 6,0,Feb,Cases,2008,Genital Herpes Simplex
Chumphon,0,Feb,Cases,2008,Genital Herpes Simplex
Nakhon Si Thammarat,0,Feb,Cases,2008,Genital Herpes Simplex
Phatthalung,0,Feb,Cases,2008,Genital Herpes Simplex
Surat Thani,0,Feb,Cases,2008,Genital Herpes Simplex
Zone: 7,7,Feb,Cases,2008,Genital Herpes Simplex
Krabi,2,Feb,Cases,2008,Genital Herpes Simplex
Phangnga,0,Feb,Cases,2008,Genital Herpes Simplex
Phuket,5,Feb,Cases,2008,Genital Herpes Simplex
Ranong,0,Feb,Cases,2008,Genital Herpes Simplex
